,age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
1799,23,Private,13,Never-married,Prof-specialty,Own-child,White,1,0,0,21,0
1800,45,Private,10,Divorced,Adm-clerical,Not-in-family,White,0,1,0,40,0
1801,39,Self-emp-not-inc,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,0
1802,24,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,40,0
1803,34,,10,Separated,,Unmarried,White,1,0,0,40,0
1804,37,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,7322,0,40,1
1805,18,Private,10,Never-married,Sales,Own-child,White,1,0,0,15,0
1806,26,Private,10,Never-married,Adm-clerical,Own-child,White,0,3,0,40,0
1807,28,Private,14,Never-married,Prof-specialty,Not-in-family,White,0,1,0,21,0
1808,47,Private,10,Never-married,Adm-clerical,Not-in-family,White,0,3,0,40,0
1809,39,Local-gov,13,Divorced,Prof-specialty,Wife,White,0,1,0,40,0
1810,38,Private,9,Separated,Other-service,Not-in-family,White,0,0,0,40,0
1811,26,Private,10,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,40,0
1812,21,Private,10,Never-married,Other-service,Not-in-family,White,1,0,0,40,0
1813,29,Private,10,Divorced,Adm-clerical,Not-in-family,White,0,1,0,40,0
1814,39,Private,9,Divorced,Transport-moving,Not-in-family,White,1,2,0,45,0
1815,40,Private,13,Divorced,Prof-specialty,Unmarried,White,0,0,0,47,0
1816,42,Private,9,Widowed,Sales,Unmarried,White,0,2,0,25,0
1817,26,Private,10,Never-married,Other-service,Own-child,White,1,0,0,40,0
1818,63,,3,Married-civ-spouse,,Not-in-family,White,1,3349,0,9,0
1819,21,Private,7,Never-married,Other-service,Own-child,White,1,0,0,40,0
1820,48,Private,13,Divorced,Prof-specialty,Not-in-family,White,1,1,0,40,0
1821,34,Private,13,Divorced,Tech-support,Unmarried,White,0,0,0,40,0
1822,53,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
1823,38,Private,9,Divorced,Other-service,Unmarried,White,0,3,0,40,0
1824,24,Private,10,Never-married,Adm-clerical,Not-in-family,White,1,0,0,40,0
1825,22,Private,7,Never-married,Craft-repair,Own-child,White,1,0,0,40,0
1826,62,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,0,3,0,25,0
1827,33,Private,13,Divorced,Prof-specialty,Not-in-family,White,0,1,0,40,0
1828,38,Private,12,Married-civ-spouse,Adm-clerical,Husband,White,1,3,0,40,0
1829,27,Private,9,Never-married,Craft-repair,Not-in-family,White,1,2,0,40,0
1830,26,Private,10,Never-married,Sales,Not-in-family,White,1,0,0,40,0
1831,23,Private,10,Never-married,Other-service,Own-child,White,0,0,0,40,0
1832,26,Private,7,Never-married,Other-service,Other-relative,Black,1,0,0,40,0
1833,33,Private,5,Divorced,Machine-op-inspct,Unmarried,White,0,1,0,40,0
1834,31,Private,3,Separated,Other-service,Unmarried,Black,0,0,0,32,0
1835,52,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,1
1836,32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
1837,50,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
1838,25,Private,13,Never-married,Exec-managerial,Not-in-family,White,0,0,0,40,0
1839,48,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,1,50,1
1840,37,Private,13,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
1841,26,Private,7,Never-married,Farming-fishing,Not-in-family,White,1,0,0,40,0
1842,33,Private,10,Separated,Handlers-cleaners,Not-in-family,White,1,2,0,40,0
1843,34,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,3641,0,40,0
1844,26,Private,13,Never-married,Prof-specialty,Not-in-family,White,0,2,0,40,0
1845,22,?,9,Married-civ-spouse,?,Wife,White,0,0,0,1,0
1846,54,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,1,3,0,50,1
1847,48,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,1,0,45,1
1848,34,Private,10,Never-married,Exec-managerial,Not-in-family,White,0,13,0,24,1
1849,47,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,1
1850,21,Private,10,Never-married,Prof-specialty,Not-in-family,White,0,1,0,18,0
1851,18,Private,5,Never-married,Other-service,Own-child,White,0,1,0,21,0
1852,52,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,2,0,40,0
1853,58,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,1,1,0,50,1
1854,25,Private,10,Never-married,Sales,Not-in-family,White,1,0,0,40,0
1855,55,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,7,0,40,1
1856,56,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
1857,29,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
1858,24,Private,13,Never-married,Exec-managerial,Own-child,White,1,0,0,20,0
1859,20,Private,5,Never-married,Other-service,Unmarried,White,0,3,0,16,0
1860,29,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,0,0,0,40,0
1861,45,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
1862,36,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,1,4097,0,40,1
1863,46,Private,10,Divorced,Tech-support,Not-in-family,White,1,0,0,45,0
1864,48,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,1
1865,30,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,1,1,0,40,0
1866,25,Private,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,0
1867,46,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,0
1868,48,Private,5,Divorced,Handlers-cleaners,Not-in-family,White,1,2,0,40,0
1869,28,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,0
1870,31,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,1,0,40,0
1871,35,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,3,0,40,0
1872,20,Private,10,Never-married,Prof-specialty,Own-child,White,1,0,0,40,0
1873,34,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,1,0,40,0
1874,30,Private,10,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,0
1875,42,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,1,3007,0,40,0
1876,57,Self-emp-not-inc,9,Married-civ-spouse,,Husband,White,1,0,0,60,0
1877,44,Self-emp-not-inc,10,Divorced,Exec-managerial,Not-in-family,White,1,0,0,40,0
1878,35,Private,5,Separated,Handlers-cleaners,Unmarried,White,0,0,0,40,0
1879,44,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,0,3,0,9,1
1880,26,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,1,0,40,0
1881,48,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,15259,0,40,1
1882,34,Private,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
1883,32,Private,9,Married-civ-spouse,Adm-clerical,Own-child,White,0,1,0,40,0
1884,32,Private,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,0
1885,32,Private,10,Married-civ-spouse,Sales,Husband,White,1,0,0,40,0
1886,48,Local-gov,14,Divorced,Prof-specialty,Unmarried,White,0,0,0,40,0
1887,47,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,1,1,0,50,1
1888,47,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,1
1889,65,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Wife,White,0,14860,0,11,1
1890,45,?,15,Married-civ-spouse,Prof-specialty,Husband,White,1,15584,0,50,1
1891,28,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,0
1892,34,Private,5,Never-married,Other-service,Not-in-family,White,1,1,0,40,0
1893,20,Private,7,Never-married,Handlers-cleaners,Own-child,White,0,1,0,40,0
1894,56,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,1,3,0,50,1
1895,58,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,1,4,0,50,1
1896,60,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,1,1,0,50,0
1897,26,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,0,2,0,40,0
1898,25,Private,13,Never-married,Prof-specialty,Own-child,White,1,0,0,40,0
1899,24,Private,10,Never-married,Other-service,Not-in-family,White,0,0,0,17,0
1900,33,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,1,0,40,1
1901,35,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,1,0,40,0
1902,20,Private,9,Never-married,Craft-repair,Own-child,White,1,0,0,40,0
1903,49,Private,9,Divorced,Craft-repair,Not-in-family,White,1,1,0,40,0
1904,27,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,1,0,40,0
1905,38,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
1906,53,Self-emp-not-inc,9,Divorced,Farming-fishing,Not-in-family,White,1,0,0,50,0
1907,22,Private,13,Never-married,Craft-repair,Own-child,White,1,2561,0,50,0
1908,28,Private,12,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,0
1909,51,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,9,0,50,1
1910,45,Private,13,Divorced,Exec-managerial,Unmarried,White,0,2,0,40,0
1911,46,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,59,0
1912,57,Self-emp-not-inc,3,Married-civ-spouse,Sales,Husband,White,1,0,0,50,1
1913,32,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,1,1,0,40,0
1914,40,Private,10,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
1915,31,Private,9,Divorced,Other-service,Own-child,White,0,0,0,40,0
1916,50,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
1917,27,Private,9,Married-civ-spouse,Other-service,Not-in-family,White,0,1,0,40,0
1918,52,Private,7,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,0
1919,48,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,0,7880,0,40,1
1920,33,Private,13,Never-married,Exec-managerial,Not-in-family,White,0,1,0,40,0
1921,30,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Husband,White,1,1,0,40,0
1922,28,Private,10,Divorced,Handlers-cleaners,Not-in-family,White,1,0,0,40,0
1923,44,Local-gov,16,Married-civ-spouse,Prof-specialty,Wife,White,0,0,1962,11,1
1924,53,Private,10,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,0
1925,43,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
1926,33,Private,13,Divorced,Prof-specialty,Not-in-family,White,0,0,0,40,0
1927,45,Private,10,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,0
1928,38,Private,12,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
1929,35,Private,9,Married-civ-spouse,Other-service,Wife,White,0,1,0,40,0
1930,47,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,0,0,0,40,0
1931,49,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,1,0,0,45,0
1932,36,Self-emp-not-inc,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,0
1933,23,,10,Never-married,,Unmarried,White,0,0,0,40,0
1934,42,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,1
1935,30,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,1,0,40,0
1936,60,Local-gov,13,Widowed,Prof-specialty,Wife,White,0,3015,0,19,0
1937,51,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
1938,22,Private,10,Never-married,Handlers-cleaners,Own-child,White,1,2,0,30,0
1939,37,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
1940,43,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
1941,30,Private,12,Never-married,Prof-specialty,Own-child,White,0,0,0,40,0
1942,38,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,1,0,1733,40,0
1943,41,Private,12,Never-married,Prof-specialty,Not-in-family,White,1,0,0,40,0
1944,31,Private,12,Married-civ-spouse,Craft-repair,Husband,White,1,5340,0,40,1
1945,33,?,13,Married-civ-spouse,?,Husband,White,1,0,0,40,0
1946,32,Private,10,Separated,Other-service,Unmarried,White,0,2,0,40,0
1947,18,Private,9,Never-married,Adm-clerical,Unmarried,White,0,0,0,16,0
1948,24,Private,10,Never-married,Other-service,Not-in-family,White,1,1,0,40,0
1949,44,Private,10,Never-married,Exec-managerial,Not-in-family,White,0,0,0,45,0
1950,30,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,0
1951,34,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,1,2,0,40,0
1952,49,Private,5,Divorced,Other-service,Unmarried,White,0,4,0,40,0
1953,52,Self-emp-not-inc,3,Married-civ-spouse,Farming-fishing,Husband,White,1,0,1881,40,0
1954,44,Private,10,Divorced,Exec-managerial,Not-in-family,White,1,0,0,40,0
1955,34,Private,9,Divorced,Other-service,Not-in-family,White,1,0,0,40,0
1956,43,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,1,0,0,40,0
1957,51,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,1,0,2115,40,1
1958,18,Private,9,Never-married,Other-service,Own-child,White,1,0,0,15,0
1959,26,Private,10,Never-married,Sales,Not-in-family,White,1,0,0,40,0
1960,27,Private,9,Never-married,Craft-repair,Not-in-family,White,1,2,0,40,0
1961,58,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
1962,21,Private,9,Never-married,Other-service,Own-child,White,0,2,0,40,0
1963,39,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,0
1964,30,Private,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,50,0
1965,33,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,40,0
1966,48,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,1,3,0,44,1
1967,32,Private,13,Married-civ-spouse,Sales,Husband,White,1,3,1847,48,0
1968,53,Federal-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,1,14952,0,40,1
1969,47,Private,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,0
1970,29,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
1971,25,Private,9,Never-married,Machine-op-inspct,Own-child,White,1,2,0,40,0
1972,68,Local-gov,9,Widowed,Other-service,Wife,White,0,1,1730,11,0
1973,55,Private,7,Married-civ-spouse,Other-service,Husband,White,1,1,0,40,0
1974,52,Private,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,1,0,0,40,0
1975,21,Private,10,Never-married,Adm-clerical,Own-child,White,0,1,0,22,0
1976,45,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,0
1977,29,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
1978,59,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,1,4,0,40,0
1979,55,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,0,2,1703,40,0
1980,38,Private,5,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
1981,24,Private,13,Never-married,Sales,Not-in-family,White,1,0,0,40,0
1982,42,Private,9,Divorced,Craft-repair,Not-in-family,White,1,4,0,45,0
1983,48,Private,13,Married-civ-spouse,Craft-repair,Husband,White,1,15469,0,40,1
1984,31,,10,Divorced,,Not-in-family,White,0,3,0,40,0
1985,33,,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,40,0
1986,27,Private,10,Never-married,Prof-specialty,Own-child,White,0,0,0,40,0
1987,39,Private,7,Separated,Sales,Unmarried,White,0,0,0,40,0
1988,19,Private,7,Never-married,Other-service,Own-child,White,1,0,0,14,0
1989,26,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,0,0,0,40,0
1990,23,Private,9,Never-married,Other-service,Not-in-family,White,0,1,0,26,0
1991,50,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,1,1,0,50,1
1992,24,Private,13,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
1993,22,Private,10,Never-married,Sales,Own-child,White,1,2,0,7,0
1994,22,Private,10,Never-married,Other-service,Not-in-family,White,0,1,0,40,0
1995,41,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,1
1996,31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,0
1997,19,Private,7,Never-married,Other-service,Own-child,White,0,0,0,21,0
1998,36,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,0
1999,37,?,13,Divorced,Prof-specialty,Not-in-family,White,1,0,0,40,0
2000,33,Private,13,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,1
2001,25,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,1,1,0,40,0
2002,25,Private,13,Never-married,Adm-clerical,Own-child,White,0,2,0,40,0
2003,25,Private,5,Never-married,Farming-fishing,Not-in-family,White,1,0,0,40,0
2004,60,?,9,Never-married,?,Not-in-family,White,1,0,0,40,0
2005,47,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
2006,52,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,0,7856,0,40,1
2007,52,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,1,5,0,40,0
2008,43,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1,40,1
2009,69,?,9,Married-civ-spouse,?,Husband,White,1,0,0,13,0
2010,32,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
2011,27,Private,13,Divorced,Exec-managerial,Husband,White,1,0,1999,40,0
2012,51,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,1,0,50,1
2013,45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,12,0,40,1
2014,28,Private,7,Divorced,Other-service,Unmarried,White,0,2,0,40,0
2015,28,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,37,1
2016,20,Private,10,Never-married,Other-service,Own-child,White,0,0,0,30,0
2017,58,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
2018,44,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,2,0,40,1
2019,32,Self-emp-inc,12,Married-civ-spouse,Sales,Husband,White,1,0,1,40,1
2020,39,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,1,2,0,39,0
2021,50,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,6,0,40,1
2022,34,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,1,3,0,40,0
2023,51,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,0,40,1
2024,21,Private,9,Never-married,Adm-clerical,Own-child,White,0,1,0,17,0
2025,19,Private,10,Never-married,Sales,Own-child,White,1,0,0,40,0
2026,38,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1877,40,1
2027,27,Private,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,0
2028,35,Private,9,Separated,Transport-moving,Not-in-family,White,1,2,0,40,0
2029,60,Private,5,Married-civ-spouse,Craft-repair,Husband,White,1,4,0,40,0
2030,47,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,1867,40,1
2031,19,Private,9,Never-married,Other-service,Own-child,White,1,0,0,40,0
2032,44,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,1
2033,25,Private,10,Never-married,Handlers-cleaners,Unmarried,White,1,0,0,40,0
2034,37,Private,13,Widowed,Adm-clerical,Unmarried,White,0,0,0,39,0
2035,65,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,0,13,0,40,0
2036,57,Private,3,Married-civ-spouse,Other-service,Wife,White,0,0,1716,40,0
2037,58,Private,9,Divorced,Transport-moving,Not-in-family,White,1,0,0,45,0
2038,36,Private,13,Never-married,Exec-managerial,Not-in-family,White,0,2,0,40,0
2039,29,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,1,0,40,1
2040,61,,9,Married-civ-spouse,,Husband,White,1,2,0,9,1
2041,22,Private,10,Never-married,Sales,Not-in-family,White,0,0,0,18,0
2042,59,,9,Married-civ-spouse,,Husband,White,1,2,0,40,0
2043,36,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,2,0,40,0
2044,45,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,2,0,40,0
2045,23,Private,9,Never-married,Craft-repair,Own-child,White,1,1,0,40,0
2046,56,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,1
2047,35,Private,10,Divorced,Protective-serv,Not-in-family,White,1,0,0,40,0
2048,41,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,1,1,0,44,1
2049,21,Private,13,Never-married,Tech-support,Not-in-family,White,1,0,0,40,0
2050,31,Private,3,Never-married,Other-service,Not-in-family,White,1,0,0,40,0
2051,37,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,1,1,0,40,0
2052,41,Private,12,Divorced,Prof-specialty,Not-in-family,White,0,0,0,40,0
2053,38,Private,13,Divorced,Prof-specialty,Not-in-family,White,0,0,0,40,0
2054,58,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Wife,White,0,7690,0,7,1
2055,60,Private,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,25,0
2056,25,Private,10,Never-married,Other-service,Not-in-family,White,0,0,0,40,0
2057,21,Private,13,Never-married,Prof-specialty,Own-child,White,0,2,0,20,0
2058,19,Private,10,Never-married,Adm-clerical,Own-child,White,0,0,0,21,0
2059,43,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,0
2060,28,Private,13,Never-married,Prof-specialty,Unmarried,White,0,0,0,52,0
2061,37,Private,12,Married-civ-spouse,Tech-support,Husband,White,1,2,0,40,1
2062,18,Private,5,Never-married,Handlers-cleaners,Own-child,White,1,4,0,40,0
2063,50,Private,9,Widowed,Adm-clerical,Wife,White,0,0,0,21,0
2064,26,Private,9,Never-married,Machine-op-inspct,Own-child,White,1,2,0,40,0
2065,32,Private,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,1,0,0,40,0
2066,31,Private,13,Never-married,Prof-specialty,Not-in-family,White,1,3,0,40,0
2067,28,Private,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,0
2068,30,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,2898,0,40,0
2069,53,Private,13,Divorced,Exec-managerial,Not-in-family,White,1,14,0,40,1
