,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
2727,28,Federal-gov,485918,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,1,0,2161,40,United-States,0
2728,30,Private,191404,9,Married-AF-spouse,Adm-clerical,Not-in-family,White,0,0,1,40,United-States,0
2729,34,Private,281244,13,Married-civ-spouse,Adm-clerical,Wife,White,0,4,0,40,United-States,0
2730,50,Private,299554,9,Divorced,Adm-clerical,Unmarried,Black,0,8,0,40,United-States,0
2731,24,Private,435488,9,Separated,Exec-managerial,Unmarried,White,1,3,0,40,United-States,0
2732,43,Private,29507,13,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,United-States,0
2733,28,Private,156056,7,Never-married,Craft-repair,Own-child,White,1,0,0,40,United-States,0
2734,37,Private,362529,4,Never-married,Priv-house-serv,Not-in-family,White,0,3719,0,40,United-States,0
2735,30,Self-emp-inc,107178,9,Married-civ-spouse,Machine-op-inspct,Husband,White,0,21,0,40,United-States,0
2736,48,Self-emp-not-inc,253110,7,Married-spouse-absent,Machine-op-inspct,Unmarried,White,0,14,0,40,Mexico,0
2737,23,Private,77530,10,Never-married,Other-service,Own-child,White,0,7,0,46,United-States,0
2738,32,Private,291491,13,Married-civ-spouse,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,1,26,0,40,Mexico,0
2739,28,Private,89408,10,Married-civ-spouse,Adm-clerical,Wife,White,0,7618,0,40,United-States,0
2740,31,Private,97095,10,Married-civ-spouse,Sales,Wife,White,0,24,0,40,United-States,0
2741,42,Private,120533,13,Never-married,Prof-specialty,Not-in-family,White,0,16,0,45,United-States,0
2742,24,Private,71293,9,Never-married,Handlers-cleaners,Own-child,White,1,25,0,40,United-States,0
2743,24,Self-emp-not-inc,44226,13,Married-civ-spouse,Sales,Husband,White,0,10,0,22,United-States,0
2744,36,Private,99466,9,Married-civ-spouse,Craft-repair,Husband,White,1,13,0,40,United-States,0
2745,36,Private,331400,13,Married-civ-spouse,Craft-repair,Husband,White,1,18,0,50,Dominican-Republic,0
2746,32,Local-gov,86488,10,Never-married,Adm-clerical,Not-in-family,White,1,3,1,40,United-States,0
2747,29,Private,74194,13,Married-civ-spouse,Exec-managerial,Wife,White,0,4,0,18,United-States,0
2748,43,Federal-gov,50488,10,Divorced,Sales,Unmarried,White,0,14489,0,40,United-States,0
2749,36,Private,195363,10,Divorced,Other-service,Unmarried,White,0,0,1,60,United-States,0
2750,26,Self-emp-inc,201064,9,Never-married,Adm-clerical,Unmarried,White,0,0,0,40,United-States,0
2751,34,Federal-gov,139540,13,Married-civ-spouse,Craft-repair,Own-child,Black,1,2,1,69,United-States,0
2752,23,Private,80033,7,Never-married,Other-service,Own-child,White,1,4,0,21,Japan,0
2753,35,Private,170585,9,Divorced,Other-service,Not-in-family,White,0,6,1,35,United-States,0
2754,29,Private,106486,9,Separated,Transport-moving,Husband,White,1,5,1772,55,United-States,0
2755,32,Private,256137,10,Widowed,Tech-support,Unmarried,Amer-Indian-Eskimo,0,2816,1,52,United-States,0
2756,34,Self-emp-not-inc,208561,9,Never-married,Other-service,Not-in-family,Black,0,0,0,46,United-States,0
2757,30,,95957,6,Married-civ-spouse,Farming-fishing,Husband,White,1,11,0,40,United-States,0
2758,19,Private,230338,7,Never-married,Other-service,Own-child,White,1,9,1,21,United-States,0
2759,31,Private,100791,3,Separated,Other-service,Unmarried,White,0,12,1993,40,United-States,0
2760,29,?,141297,9,Never-married,?,Own-child,White,0,12,0,23,?,0
2761,29,Private,304608,7,Never-married,Handlers-cleaners,Not-in-family,White,0,25,0,62,United-States,0
2762,43,Federal-gov,108134,13,Married-civ-spouse,Protective-serv,Husband,White,1,13,0,50,South,0
2763,40,Private,255926,13,Divorced,Handlers-cleaners,Not-in-family,White,1,3931,0,40,United-States,0
2764,33,Private,175831,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,3,1854,40,Guatemala,0
2765,22,Private,183034,7,Never-married,Machine-op-inspct,Other-relative,White,1,3492,0,21,United-States,0
2766,26,Private,193649,9,Never-married,Adm-clerical,Own-child,White,0,0,0,50,United-States,0
2767,22,Local-gov,123232,9,Never-married,Sales,Own-child,White,0,15,0,40,United-States,0
2768,34,Private,73315,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1788,40,United-States,0
2769,49,?,140256,10,Widowed,?,Not-in-family,White,0,0,0,16,United-States,0
2770,44,Private,89371,13,Divorced,Craft-repair,Not-in-family,White,1,0,0,45,United-States,0
2771,25,Private,262246,9,Divorced,Protective-serv,Own-child,White,1,0,0,40,United-States,0
2772,33,Self-emp-inc,122857,14,Widowed,Adm-clerical,Own-child,White,0,4179,1673,60,United-States,0
2773,40,Private,187449,13,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
2774,57,Private,113951,6,Married-spouse-absent,Exec-managerial,Unmarried,Asian-Pac-Islander,1,0,0,30,Nicaragua,0
2775,26,Private,118065,7,Never-married,Tech-support,Own-child,Other,0,5,0,40,Guatemala,0
2776,42,Local-gov,119642,14,Married-civ-spouse,Adm-clerical,Wife,White,0,5,0,40,United-States,0
2777,41,Private,168501,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,6,0,40,South,0
2778,37,Private,476126,3,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,0,0,1,40,Columbia,0
2779,54,Private,160826,7,Married-civ-spouse,Craft-repair,Husband,White,1,7,0,40,Cuba,0
2780,34,Private,100697,13,Married-civ-spouse,Exec-managerial,Wife,White,0,33,0,48,Hungary,0
2781,25,Private,227271,13,Divorced,Prof-specialty,Not-in-family,White,1,0,0,40,United-States,0
2782,32,Local-gov,132035,13,Divorced,Adm-clerical,Not-in-family,White,0,7579,0,61,United-States,0
2783,25,Local-gov,134295,5,Separated,Armed-Forces,Own-child,Black,0,0,0,40,United-States,0
2784,41,Federal-gov,184024,11,Divorced,Exec-managerial,Not-in-family,White,1,0,0,40,United-States,0
2785,36,Private,33265,10,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,United-States,0
2786,34,Local-gov,191895,13,Married-civ-spouse,Exec-managerial,Husband,White,1,45,0,45,United-States,0
2787,25,Private,88428,9,Never-married,Adm-clerical,Own-child,White,0,24,0,40,United-States,0
2788,57,Private,213561,7,Married-civ-spouse,,Husband,White,1,16,0,40,United-States,0
2789,65,,118409,6,Married-civ-spouse,,Not-in-family,Black,0,0,0,40,United-States,0
2790,21,Private,232043,7,Never-married,Exec-managerial,Own-child,White,0,2764,0,36,United-States,0
2791,47,Local-gov,192588,10,Divorced,Other-service,Unmarried,Black,0,23,0,40,United-States,0
2792,39,Local-gov,93894,13,Divorced,Prof-specialty,Not-in-family,White,0,27,0,50,England,0
2793,28,Local-gov,228962,13,Never-married,Prof-specialty,Unmarried,White,0,5,0,40,United-States,0
2794,49,Self-emp-inc,147708,13,Married-civ-spouse,Prof-specialty,Husband,White,1,15269,1717,40,United-States,0
2795,28,Private,180673,10,Never-married,Transport-moving,Not-in-family,White,1,0,1952,40,United-States,0
2796,28,Private,25195,9,Married-civ-spouse,Tech-support,Husband,White,1,10,0,40,United-States,0
2797,36,Local-gov,314273,14,Married-civ-spouse,Exec-managerial,Husband,White,1,7,0,40,United-States,0
2798,29,Private,180250,6,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,55,United-States,0
2799,28,Private,202229,10,Never-married,Adm-clerical,Own-child,White,0,0,0,30,United-States,0
2800,33,Private,131551,7,Widowed,Exec-managerial,Unmarried,White,0,5,0,65,United-States,0
2801,19,Private,264443,9,Never-married,Handlers-cleaners,Other-relative,White,1,15,1,40,United-States,0
2802,17,Private,111633,7,Never-married,Other-service,Own-child,Asian-Pac-Islander,0,0,0,22,Philippines,0
2803,33,Private,165013,7,Never-married,Transport-moving,Not-in-family,Black,1,0,0,40,United-States,0
2804,37,Private,297340,7,Divorced,Craft-repair,Not-in-family,Other,1,22,0,40,Mexico,0
2805,54,Self-emp-not-inc,409840,6,Married-spouse-absent,,Not-in-family,Amer-Indian-Eskimo,1,2,0,14,United-States,0
2806,40,Private,298969,15,Separated,Machine-op-inspct,Not-in-family,White,1,30,0,40,United-States,0
2807,32,Private,77871,10,Married-civ-spouse,Handlers-cleaners,Unmarried,White,1,0,0,55,Laos,0
2808,33,Private,231390,9,Separated,Other-service,Not-in-family,White,1,17,0,23,Iran,0
2809,24,Private,92117,3,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
2810,20,?,119969,9,Never-married,Farming-fishing,Own-child,White,0,23,0,40,United-States,0
2811,17,Private,49095,9,Never-married,Other-service,Own-child,White,1,2,0,22,Mexico,0
2812,61,Private,203897,9,Never-married,Handlers-cleaners,Other-relative,White,1,0,0,37,United-States,0
2813,41,Private,214128,11,Divorced,Machine-op-inspct,Not-in-family,White,0,0,0,40,United-States,0
2814,76,?,138191,10,Separated,?,Not-in-family,White,1,6,0,15,United-States,0
2815,35,Local-gov,190738,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,0,0,0,62,Portugal,0
2816,32,Private,250592,14,Never-married,Exec-managerial,Not-in-family,White,1,0,1817,50,United-States,0
2817,28,Private,127341,9,Married-civ-spouse,Protective-serv,Husband,White,1,13,0,40,United-States,0
2818,37,Local-gov,110250,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,1753,40,United-States,0
2819,73,Private,81209,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,50,United-States,0
2820,68,Federal-gov,225330,6,Divorced,Other-service,Not-in-family,White,0,0,0,20,United-States,0
2821,30,Self-emp-inc,418954,13,Divorced,Adm-clerical,Not-in-family,White,1,0,0,18,United-States,0
2822,33,Private,186580,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,37,United-States,0
2823,39,Local-gov,143135,7,Never-married,Adm-clerical,Unmarried,Black,0,0,0,40,United-States,0
2824,53,Self-emp-not-inc,146406,9,Widowed,?,Not-in-family,White,0,0,0,11,United-States,0
2825,20,Private,118329,3,Divorced,Sales,Unmarried,White,0,0,0,22,United-States,0
2826,56,Federal-gov,120373,7,Never-married,Adm-clerical,Not-in-family,White,0,5,0,49,United-States,0
2827,55,Self-emp-not-inc,177647,9,Married-civ-spouse,Farming-fishing,Husband,White,1,11,1811,64,United-States,0
2828,19,Private,487929,7,Separated,Craft-repair,Not-in-family,Black,0,0,0,40,United-States,0
2829,40,Private,111128,6,Divorced,Other-service,Not-in-family,White,0,0,0,11,Germany,0
2830,23,Private,192798,4,Married-civ-spouse,Handlers-cleaners,Husband,White,1,16,0,40,Italy,0
2831,50,Private,186688,9,Married-civ-spouse,Machine-op-inspct,Wife,White,0,0,0,40,United-States,0
2832,38,Private,187818,13,Divorced,Other-service,Not-in-family,White,0,5,0,50,United-States,0
2833,39,Self-emp-inc,93682,13,Married-civ-spouse,Other-service,Unmarried,White,1,0,1,11,Trinadad&Tobago,0
2834,38,Private,411553,14,Married-civ-spouse,Sales,Husband,Black,1,11,0,50,United-States,0
2835,30,Private,367853,9,Married-civ-spouse,Protective-serv,Husband,White,1,5,0,40,United-States,0
2836,24,Private,67075,7,Divorced,Other-service,Not-in-family,White,1,3685,0,40,United-States,0
2837,46,Private,118983,6,Married-civ-spouse,Farming-fishing,Unmarried,White,1,18,0,40,United-States,0
2838,26,Private,207774,11,Separated,Prof-specialty,Not-in-family,White,0,0,0,24,Nicaragua,0
2839,36,Private,169164,13,Married-civ-spouse,Prof-specialty,Husband,White,1,7645,0,55,United-States,0
2840,37,Local-gov,272062,14,Never-married,Exec-managerial,Not-in-family,White,0,19,0,60,United-States,0
2841,63,Local-gov,191512,9,Married-civ-spouse,Exec-managerial,Husband,White,1,19,1987,21,United-States,0
2842,40,Private,284470,6,Divorced,Exec-managerial,Not-in-family,White,0,13,0,40,United-States,0
2843,28,Private,109593,11,Never-married,Adm-clerical,Not-in-family,White,0,3117,1,38,United-States,0
2844,29,Private,376763,13,Never-married,Handlers-cleaners,Husband,White,1,6,0,40,Peru,0
2845,36,Private,149138,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
2846,62,Self-emp-not-inc,116433,9,Married-civ-spouse,Craft-repair,Husband,White,1,4,0,30,United-States,0
2847,49,Local-gov,128754,9,Separated,Exec-managerial,Husband,White,1,27,0,50,United-States,0
2848,33,Without-pay,466669,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,0
2849,50,Private,350726,7,Separated,Craft-repair,Own-child,Black,1,0,0,20,United-States,0
2850,40,Private,159974,10,Divorced,Exec-managerial,Unmarried,White,0,0,0,40,United-States,0
2851,40,Private,50545,3,Married-civ-spouse,Machine-op-inspct,Wife,White,1,0,0,40,Yugoslavia,0
2852,70,State-gov,103473,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,1,4,0,40,Philippines,0
2853,36,Private,171977,13,Separated,Other-service,Not-in-family,White,0,3715,1,55,United-States,0
2854,19,Private,62679,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,0,7,0,49,Dominican-Republic,0
2855,23,Self-emp-not-inc,55211,9,Married-civ-spouse,Craft-repair,Husband,Black,1,1,0,59,United-States,0
2856,66,Private,101691,9,Married-civ-spouse,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,1,0,0,21,United-States,0
2857,49,Private,197459,9,Married-civ-spouse,Farming-fishing,Husband,White,1,27,1,40,United-States,0
2858,41,State-gov,148802,14,Never-married,Protective-serv,Husband,White,1,4,0,40,United-States,0
2859,48,?,287743,10,Married-civ-spouse,Prof-specialty,Wife,White,0,0,1709,40,United-States,0
2860,70,Private,248058,3,Divorced,Prof-specialty,Unmarried,White,0,1,0,40,Iran,0
2861,28,Private,120576,7,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States,0
2862,32,Local-gov,115931,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,1,7,0,40,United-States,0
2863,28,Private,293485,9,Divorced,Exec-managerial,Unmarried,White,0,2680,0,48,Philippines,0
2864,24,Private,167743,10,Married-civ-spouse,Transport-moving,Husband,White,1,23,0,40,United-States,0
2865,31,Private,410644,6,Divorced,Prof-specialty,Not-in-family,White,0,0,0,23,United-States,0
2866,57,Self-emp-not-inc,107373,9,Married-civ-spouse,Sales,Not-in-family,White,1,4083,0,52,United-States,0
2867,38,Private,172244,9,Married-civ-spouse,Sales,Other-relative,White,1,0,0,23,United-States,0
2868,19,Private,206866,7,Never-married,Other-service,Own-child,White,0,0,0,22,United-States,0
2869,24,Private,172016,10,Married-civ-spouse,Exec-managerial,Husband,Other,1,27,0,40,United-States,0
2870,44,Local-gov,82721,6,Married-civ-spouse,Prof-specialty,Husband,White,1,23,0,36,United-States,0
2871,36,Private,335493,9,Married-civ-spouse,Craft-repair,Husband,White,1,3,1,40,Mexico,0
2872,38,Private,194375,9,Widowed,Handlers-cleaners,Own-child,White,1,18,0,40,United-States,0
2873,23,Private,185964,10,Married-civ-spouse,Farming-fishing,Wife,White,0,17,0,40,United-States,0
2874,56,Self-emp-not-inc,415391,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,12,0,40,United-States,0
2875,39,Local-gov,217060,7,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,1,7,0,24,Hungary,0
2876,22,Private,172705,9,Never-married,Farming-fishing,Own-child,White,1,5,0,40,United-States,0
2877,39,Private,328216,9,Married-civ-spouse,Machine-op-inspct,Husband,White,0,11,0,40,United-States,0
2878,43,Private,113981,13,Married-civ-spouse,Prof-specialty,Husband,White,1,12,0,60,,0
2879,30,Self-emp-not-inc,97134,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,1,0,0,40,United-States,0
2880,36,Private,150227,9,Married-civ-spouse,Other-service,Husband,White,1,12,0,40,United-States,0
2881,21,,37465,10,Never-married,Handlers-cleaners,Own-child,White,1,7,1,53,United-States,0
2882,63,Private,105706,10,Married-civ-spouse,Adm-clerical,Wife,White,0,3427,1793,40,United-States,0
2883,45,Local-gov,146392,14,Divorced,Exec-managerial,Unmarried,White,0,8,0,51,United-States,0
2884,25,Without-pay,108543,13,Never-married,Prof-specialty,Own-child,Black,0,0,0,40,United-States,0
2885,25,Private,36533,7,Never-married,Sales,Own-child,White,0,0,1806,40,United-States,0
2886,26,Private,184535,13,Never-married,Adm-clerical,Not-in-family,White,0,0,0,45,United-States,0
2887,21,Private,184516,7,Never-married,Farming-fishing,Not-in-family,White,1,0,0,40,South,0
2888,37,Private,117336,13,Married-civ-spouse,Machine-op-inspct,Wife,White,0,31,0,40,United-States,0
2889,43,Local-gov,230510,9,Divorced,Exec-managerial,Unmarried,Black,0,0,0,40,United-States,0
2890,46,Private,341686,9,Separated,Exec-managerial,Not-in-family,White,0,0,0,23,United-States,0
2891,74,Private,518637,14,Separated,Exec-managerial,Not-in-family,White,1,11,0,55,United-States,0
2892,36,?,107499,9,Divorced,Sales,Own-child,White,1,0,0,36,United-States,0
2893,41,Private,106890,13,Divorced,Machine-op-inspct,Unmarried,White,1,0,0,45,Mexico,0
2894,23,Private,288572,10,Never-married,Farming-fishing,Own-child,White,1,11,0,40,United-States,0
2895,36,Private,106056,12,Married-civ-spouse,Prof-specialty,Husband,White,1,3839,1691,50,United-States,0
2896,35,Private,66242,9,Married-civ-spouse,Other-service,Husband,White,1,0,1,23,Portugal,0
2897,41,Private,193921,13,Divorced,Machine-op-inspct,Not-in-family,White,1,26,0,40,United-States,0
2898,26,Private,272941,10,Married-civ-spouse,Adm-clerical,Husband,White,1,11,0,50,United-States,0
2899,40,Private,157250,3,Married-civ-spouse,Sales,Husband,White,1,4,0,45,United-States,0
2900,37,Local-gov,187287,13,Married-civ-spouse,Prof-specialty,Wife,White,0,12,0,50,United-States,0
2901,25,Private,108172,13,Married-civ-spouse,Sales,Husband,White,1,5,0,40,United-States,0
2902,39,Private,164799,13,Married-civ-spouse,Exec-managerial,Husband,White,1,55,0,50,United-States,0
2903,68,Private,318844,10,Separated,Sales,Unmarried,White,0,0,1,45,Mexico,0
2904,27,Private,173837,7,Married-civ-spouse,Machine-op-inspct,Other-relative,White,1,15383,0,40,Mexico,0
2905,23,Private,75450,6,Never-married,?,Own-child,White,0,7,0,21,United-States,0
2906,34,Private,199731,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,1816,50,United-States,0
2907,53,Private,256746,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,1,24,0,40,United-States,0
2908,41,Private,351023,14,Divorced,Exec-managerial,Unmarried,White,0,5,0,45,United-States,0
2909,45,Private,108587,9,Married-civ-spouse,Adm-clerical,Wife,White,0,15,0,60,?,0
2910,51,Private,230667,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States,0
2911,38,Private,430477,10,Divorced,Exec-managerial,Unmarried,White,0,3,0,53,,0
2912,40,Private,149881,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,1,4,2131,40,United-States,0
2913,34,Local-gov,334186,14,Married-civ-spouse,Other-service,Other-relative,White,1,3912,0,24,Jamaica,0
2914,29,State-gov,177354,14,Married-civ-spouse,Tech-support,Husband,White,1,4,0,40,United-States,0
2915,64,Self-emp-not-inc,104513,9,Married-spouse-absent,Other-service,Not-in-family,White,0,0,0,55,United-States,0
2916,20,Private,82762,7,Never-married,Handlers-cleaners,Own-child,White,1,0,0,24,United-States,0
2917,52,Private,168450,9,Divorced,Other-service,Unmarried,White,0,32,0,40,United-States,0
2918,30,Private,122121,14,Never-married,Protective-serv,Not-in-family,White,1,0,0,60,United-States,0
2919,40,Private,113996,3,Married-civ-spouse,Protective-serv,Wife,White,0,0,1,22,Greece,0
2920,41,Private,101806,9,Separated,Other-service,Wife,White,0,3,0,40,United-States,0
2921,63,?,102919,6,Divorced,?,Not-in-family,Black,0,7,0,10,United-States,0
2922,24,Private,141752,10,Never-married,Priv-house-serv,Own-child,White,1,9,0,40,Laos,0
