,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
3161,38,Private,147952,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,55,United-States,0
3162,27,State-gov,190834,13,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,1,0,0,40,United-States,0
3163,31,Private,286377,10,Never-married,Adm-clerical,Wife,White,0,0,0,13,United-States,0
3164,42,?,368774,9,Married-civ-spouse,?,Husband,White,1,0,0,62,United-States,0
3165,65,Self-emp-not-inc,357185,13,Never-married,Craft-repair,Not-in-family,White,1,0,2353,40,United-States,0
3166,27,Self-emp-inc,122860,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,0
3167,27,State-gov,168966,10,Never-married,Sales,Not-in-family,White,0,0,1830,40,United-States,0
3168,46,Private,182115,13,Never-married,Adm-clerical,Not-in-family,Black,0,0,0,56,United-States,0
3169,19,Private,457926,7,Never-married,Adm-clerical,Own-child,White,1,0,0,40,United-States,0
3170,26,Private,191409,10,Never-married,Tech-support,Not-in-family,Black,1,0,0,40,United-States,0
3171,36,Private,191346,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
3172,35,Private,326509,4,Never-married,Handlers-cleaners,Other-relative,Other,0,0,0,40,Mexico,0
3173,43,Self-emp-not-inc,341406,7,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,58,United-States,0
3174,28,Private,179532,11,Separated,Other-service,Other-relative,White,0,0,0,15,Mexico,0
3175,37,Private,160852,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,United-States,0
3176,35,Local-gov,83342,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,6573,0,56,Philippines,0
3177,26,Private,168953,9,Married-civ-spouse,Adm-clerical,Own-child,White,0,0,0,53,United-States,0
3178,43,Private,171655,10,Divorced,Exec-managerial,Unmarried,White,0,0,0,40,United-States,0
3179,31,Self-emp-inc,413324,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,0,0,1258,56,United-States,0
3180,32,Private,191213,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,59,United-States,0
3181,30,Federal-gov,294159,14,Never-married,Prof-specialty,Husband,White,1,0,0,50,United-States,0
3182,27,Federal-gov,164638,9,Never-married,Transport-moving,Other-relative,Black,1,0,0,40,United-States,0
3183,35,Private,260142,9,Married-civ-spouse,Exec-managerial,Husband,White,1,5171,2609,40,United-States,0
3184,29,Private,326820,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,United-States,0
3185,25,Private,313367,7,Never-married,Other-service,Own-child,Black,0,0,0,40,United-States,0
3186,32,Private,204787,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,33,United-States,0
3187,34,Private,257446,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,1642,45,,0
3188,66,Local-gov,89038,14,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,0,0,0,40,United-States,0
3189,54,Private,350771,10,Divorced,Adm-clerical,Other-relative,White,0,0,0,40,United-States,0
3190,35,Self-emp-not-inc,179674,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,0
3191,36,Private,225387,10,Never-married,Prof-specialty,Not-in-family,White,0,0,2560,40,?,0
3192,46,Private,428163,7,Married-AF-spouse,?,Unmarried,White,0,0,0,33,United-States,0
3193,29,?,176401,12,Never-married,Exec-managerial,Not-in-family,White,0,0,0,25,United-States,0
3194,41,State-gov,60011,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,1377,50,United-States,0
3195,42,Self-emp-inc,163705,7,Never-married,Transport-moving,Not-in-family,Black,0,0,0,50,United-States,0
3196,24,Private,343939,9,Never-married,Transport-moving,Own-child,White,1,0,0,50,United-States,0
3197,43,Self-emp-inc,298391,9,Married-civ-spouse,Sales,Husband,White,1,0,0,50,United-States,0
3198,46,Self-emp-inc,174773,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,0
3199,66,?,101154,9,Widowed,Handlers-cleaners,Wife,White,1,0,0,40,United-States,0
3200,33,Local-gov,246647,10,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,1,0,0,40,United-States,0
3201,58,Private,160551,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,35,United-States,0
3202,54,Private,179193,9,Divorced,Other-service,Unmarried,White,1,0,0,40,United-States,0
3203,27,Self-emp-not-inc,201370,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,1,0,0,40,United-States,0
3204,21,Private,183280,7,Never-married,Farming-fishing,Own-child,White,1,0,0,40,Greece,0
3205,43,Private,342729,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,60,Laos,0
3206,37,Private,38635,9,Divorced,Sales,Not-in-family,White,1,0,0,50,United-States,0
3207,35,Private,129423,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,0,8279,0,65,United-States,0
3208,63,,242302,9,Never-married,Machine-op-inspct,Not-in-family,Black,0,0,0,40,United-States,0
3209,46,Private,245573,5,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,1,0,0,40,United-States,0
3210,18,Private,183142,12,Never-married,Adm-clerical,Own-child,White,0,0,0,32,United-States,0
3211,21,Private,370092,9,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,60,United-States,0
3212,36,Private,256095,10,Never-married,Priv-house-serv,Other-relative,White,0,0,1625,40,Puerto-Rico,0
3213,29,Private,165389,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
3214,24,Private,214337,10,Never-married,Other-service,Not-in-family,White,0,0,0,40,Cuba,0
3215,64,Self-emp-not-inc,154117,10,Divorced,Craft-repair,Not-in-family,White,0,0,1667,50,United-States,0
3216,45,Federal-gov,287260,9,Divorced,Transport-moving,Unmarried,White,0,0,0,50,United-States,0
3217,37,,203489,13,Married-civ-spouse,,Husband,White,1,0,1119,8,United-States,0
3218,22,Private,316519,10,Never-married,Handlers-cleaners,Own-child,White,0,0,0,40,United-States,0
3219,46,Private,227938,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,50,United-States,0
3220,37,Private,359261,9,Divorced,Exec-managerial,Unmarried,White,0,0,0,9,United-States,0
3221,35,Local-gov,221485,10,Married-civ-spouse,Prof-specialty,Husband,White,1,0,2010,63,United-States,0
3222,34,Self-emp-not-inc,311527,10,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,United-States,0
3223,38,Self-emp-inc,190818,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,40,Ecuador,0
3224,61,Private,212774,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,1130,50,United-States,0
3225,55,Private,115082,10,Married-civ-spouse,Prof-specialty,Wife,White,0,0,1726,40,United-States,0
3226,38,Private,194067,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,2431,59,China,0
3227,40,Private,358041,9,Separated,Machine-op-inspct,Not-in-family,Black,0,0,0,40,Guatemala,0
3228,21,Private,166036,9,Never-married,Craft-repair,Own-child,White,1,0,0,40,United-States,0
3229,43,Private,150599,9,Divorced,Transport-moving,Not-in-family,White,0,0,0,50,United-States,0
3230,24,Private,168831,7,Never-married,Other-service,Not-in-family,White,0,0,0,33,United-States,0
3231,40,Private,33526,9,Divorced,Other-service,Unmarried,White,0,0,0,32,United-States,0
3232,40,Private,188947,11,Divorced,Other-service,Unmarried,White,0,0,0,54,United-States,0
3233,38,Private,183718,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,0
3234,23,Private,442280,10,Never-married,Adm-clerical,Own-child,White,0,0,0,40,United-States,0
3235,21,?,213688,14,Never-married,Craft-repair,Own-child,White,0,0,0,26,United-States,0
3236,24,Local-gov,343004,9,Never-married,Other-service,Husband,White,1,0,0,50,United-States,0
3237,45,Private,202713,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,0,0,0,40,United-States,0
3238,36,Private,204053,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States,0
3239,21,Private,216893,7,Never-married,Other-service,Other-relative,White,0,0,0,36,El-Salvador,0
3240,33,Private,125063,13,Never-married,Prof-specialty,Own-child,Black,1,0,0,40,Holand-Netherlands,0
3241,28,Private,321181,10,Never-married,Exec-managerial,Not-in-family,White,0,0,1638,50,United-States,0
3242,31,Private,548117,9,Never-married,Transport-moving,Not-in-family,White,1,0,0,40,United-States,0
3243,18,Local-gov,397295,9,Never-married,Other-service,Own-child,White,0,0,0,17,United-States,0
3244,51,Private,355611,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,United-States,0
3245,28,Private,236627,16,Married-civ-spouse,Prof-specialty,Husband,White,1,6043,0,50,United-States,0
3246,23,Private,229716,10,Never-married,Adm-clerical,Own-child,White,0,0,0,15,United-States,0
3247,24,Federal-gov,180516,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,Vietnam,0
3248,22,Private,190004,7,Separated,Adm-clerical,Unmarried,White,0,0,0,62,United-States,0
3249,36,Private,160814,15,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,1,0,0,50,Philippines,0
3250,32,Local-gov,160073,14,Never-married,Prof-specialty,Not-in-family,White,1,0,0,40,United-States,0
3251,24,State-gov,383293,12,Never-married,Other-service,Not-in-family,Black,0,0,0,40,United-States,0
3252,39,Local-gov,166397,9,Widowed,Exec-managerial,Unmarried,White,0,0,0,16,England,0
3253,30,Local-gov,167017,9,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,0
3254,34,Private,129311,9,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,United-States,0
3255,46,Private,94878,9,Married-civ-spouse,?,Wife,White,0,0,1874,16,United-States,0
3256,45,Private,183864,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,2777,13,United-States,0
3257,28,Private,235170,13,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,0,0,0,40,Philippines,0
3258,44,Private,110754,10,Divorced,Prof-specialty,Unmarried,White,0,0,0,60,Taiwan,0
3259,47,Private,239852,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,China,0
3260,24,?,469822,10,Never-married,?,Own-child,White,1,0,0,10,?,0
3261,62,,176796,9,Married-civ-spouse,,Husband,White,1,0,0,10,United-States,0
3262,37,Private,148168,14,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,50,United-States,0
3263,61,Self-emp-not-inc,254251,15,Divorced,Other-service,Not-in-family,White,1,0,0,46,United-States,0
3264,47,Private,343503,7,Separated,Other-service,Unmarried,White,0,0,0,35,United-States,0
3265,36,Private,143519,7,Married-civ-spouse,Craft-repair,Wife,White,1,0,0,35,United-States,0
3266,61,Self-emp-not-inc,110015,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
3267,35,State-gov,135133,10,Never-married,Other-service,Unmarried,White,0,0,0,15,United-States,0
3268,35,Private,111903,13,Never-married,Adm-clerical,Own-child,White,0,0,2020,40,United-States,0
3269,28,Private,333641,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,United-States,0
3270,35,Local-gov,89580,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,35,United-States,0
3271,54,Private,187002,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,50,United-States,0
3272,52,Private,206612,14,Divorced,Adm-clerical,Unmarried,Black,1,0,0,40,United-States,0
3273,50,?,189162,7,Married-civ-spouse,?,Husband,White,1,0,0,8,United-States,0
3274,44,Self-emp-not-inc,291733,11,Married-civ-spouse,Exec-managerial,Unmarried,White,1,0,1150,50,United-States,0
3275,40,State-gov,276919,13,Divorced,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,0
3276,29,Private,342535,9,Married-civ-spouse,Tech-support,Husband,Black,1,0,1256,36,United-States,0
3277,59,Private,204651,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,United-States,0
3278,35,Local-gov,160769,14,Widowed,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,0
3279,39,Self-emp-not-inc,187559,14,Never-married,Prof-specialty,Not-in-family,White,1,0,0,58,United-States,0
3280,36,Private,275113,10,Never-married,Craft-repair,Unmarried,Black,0,0,0,40,United-States,0
3281,30,Private,303569,9,Never-married,Tech-support,Other-relative,White,0,0,0,30,Mexico,0
3282,30,Private,172967,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,United-States,0
3283,29,Self-emp-not-inc,156867,9,Divorced,Adm-clerical,Wife,White,0,0,0,40,United-States,0
3284,48,?,303404,7,Widowed,?,Not-in-family,White,0,0,0,59,United-States,0
3285,39,Private,48970,7,Married-civ-spouse,Adm-clerical,Husband,White,0,0,0,36,?,0
3286,36,,229078,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,United-States,0
3287,29,Self-emp-inc,53481,13,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,1,0,2323,64,?,0
3288,26,Private,151089,12,Married-civ-spouse,?,Wife,White,0,0,0,50,United-States,0
3289,58,,216466,10,Separated,,Unmarried,Black,0,0,0,55,United-States,0
3290,55,Private,358676,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
3291,35,,254545,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,1152,12,Nicaragua,0
3292,22,?,388321,7,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,1,0,0,40,United-States,0
3293,40,Private,229164,7,Divorced,Transport-moving,Other-relative,White,0,0,0,34,United-States,0
3294,48,,168124,7,Married-civ-spouse,Sales,Other-relative,White,0,0,0,40,United-States,0
3295,24,Private,156745,9,Married-AF-spouse,Other-service,Wife,Other,0,0,1410,40,France,0
3296,42,Private,180811,9,Separated,Machine-op-inspct,Other-relative,White,0,0,0,25,United-States,0
3297,34,Federal-gov,188976,9,Widowed,Other-service,Not-in-family,White,0,0,0,34,United-States,0
3298,24,Self-emp-not-inc,310260,9,Never-married,Adm-clerical,Own-child,White,0,0,2307,40,United-States,0
3299,34,Self-emp-not-inc,175826,9,Married-civ-spouse,Sales,Not-in-family,White,0,0,0,45,United-States,0
3300,52,Private,356410,9,Divorced,Other-service,Other-relative,White,0,0,0,32,Dominican-Republic,0
3301,35,Private,152766,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
3302,32,Federal-gov,104177,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,United-States,0
3303,32,Private,70644,14,Never-married,Prof-specialty,Husband,White,1,0,0,50,Jamaica,0
3304,61,Self-emp-not-inc,593814,5,Married-civ-spouse,Craft-repair,Husband,White,0,0,0,20,,0
3305,61,Private,159456,10,Separated,Priv-house-serv,Unmarried,White,0,0,0,37,United-States,0
3306,40,Private,225050,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,1667,53,United-States,0
3307,60,Federal-gov,197276,10,Never-married,Other-service,Other-relative,Black,1,0,0,40,United-States,0
3308,24,Self-emp-inc,194368,14,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,0,0,772,40,Thailand,0
3309,54,Private,190958,7,Never-married,Other-service,Not-in-family,White,0,0,0,33,Mexico,0
3310,23,Private,196591,10,Never-married,Adm-clerical,Own-child,White,0,0,0,32,United-States,0
3311,63,Private,370402,4,Widowed,?,Unmarried,White,0,0,0,20,United-States,0
3312,36,Federal-gov,129118,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,2573,60,Vietnam,0
3313,54,Private,271988,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,0
3314,38,Private,110257,9,Never-married,Handlers-cleaners,Not-in-family,White,0,0,2332,75,United-States,0
3315,55,,235570,14,Never-married,,Not-in-family,White,0,0,0,5,United-States,0
3316,28,Private,181936,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,1,0,0,73,Ecuador,0
3317,53,Private,249504,5,Married-civ-spouse,Craft-repair,Husband,White,0,0,0,35,United-States,0
3318,64,State-gov,314598,10,Never-married,Prof-specialty,Husband,White,1,0,0,40,United-States,0
3319,18,Private,343393,10,Never-married,Farming-fishing,Own-child,White,0,0,0,36,United-States,0
3320,26,Private,372565,13,Never-married,Other-service,Own-child,White,1,0,0,35,United-States,0
3321,49,?,129044,5,Married-civ-spouse,?,Husband,White,0,0,0,8,United-States,0
3322,43,Federal-gov,95636,9,Never-married,Armed-Forces,Not-in-family,White,0,0,0,40,United-States,0
3323,31,Private,114950,9,Never-married,Transport-moving,Other-relative,White,1,0,0,40,United-States,0
3324,49,Private,228548,9,Married-civ-spouse,Sales,Other-relative,White,1,0,0,60,Haiti,0
3325,41,Private,303186,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,52,United-States,0
3326,35,Private,380275,9,Never-married,Adm-clerical,Husband,White,1,0,1844,40,El-Salvador,0
3327,27,Private,513834,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,32,Japan,0
3328,34,Private,190235,9,Married-civ-spouse,Craft-repair,Husband,Other,1,0,0,40,Haiti,0
3329,44,Private,154665,9,Married-spouse-absent,Other-service,Not-in-family,White,0,3820,0,40,United-States,0
3330,17,?,196168,7,Never-married,Other-service,Own-child,Black,1,0,0,15,United-States,0
3331,35,Private,201707,14,Married-civ-spouse,Tech-support,Wife,White,1,0,0,40,Dominican-Republic,0
3332,26,Private,34213,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
3333,41,Private,259372,12,Never-married,Exec-managerial,Not-in-family,White,0,0,0,34,United-States,0
3334,33,Private,186997,9,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,54,United-States,0
3335,43,Federal-gov,113379,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,1752,40,United-States,0
3336,42,Private,87331,10,Divorced,Adm-clerical,Not-in-family,White,0,5004,0,50,United-States,0
3337,66,Self-emp-not-inc,285202,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,1,0,0,33,Philippines,0
3338,24,Private,259546,10,Never-married,Other-service,Own-child,White,0,0,0,40,United-States,0
3339,18,Private,209711,10,Never-married,Tech-support,Own-child,White,0,0,0,40,United-States,0
3340,27,Private,211123,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1795,57,United-States,0
3341,41,Self-emp-inc,268938,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,1,0,1319,50,Jamaica,0
3342,29,Private,230127,5,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,South,0
3343,31,Private,323212,9,Never-married,Craft-repair,Own-child,White,1,0,0,58,United-States,0
3344,21,Private,109612,4,Divorced,Machine-op-inspct,Not-in-family,White,0,0,0,37,Mexico,0
3345,24,Self-emp-not-inc,191904,13,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,0,0,0,40,France,0
3346,70,Self-emp-not-inc,218306,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,Mexico,0
3347,35,Local-gov,352735,11,Never-married,Prof-specialty,Own-child,White,0,0,958,50,El-Salvador,0
3348,19,Private,160052,9,Never-married,Adm-clerical,Own-child,White,0,0,0,25,United-States,0
3349,41,Private,319111,13,Married-civ-spouse,Craft-repair,Husband,White,1,7533,2453,45,United-States,0
3350,27,Local-gov,393643,10,Never-married,Exec-managerial,Not-in-family,White,0,0,1872,60,United-States,0
